,url,title_with_artists,title,artists,featured_artists,lyrics
337,https://genius.com/Zacarias-ferreira-olvidar-lyrics,Olvidar by Zacarías Ferreira,Olvidar,['Zacarías Ferreira'],[],"2 ContributorsOlvidar LyricsLetra de ""Olvidar""[Verso 1]
Me siento solo otra vez, muy alejado de tí
Cae una lluvia fría, sobre mí
Me abraza la soledad, nado en el mar de tu recuerdo
De donde quiero salir y no puedo
Para ti es el final, para mi es el comienzo de una meta
Disolver imagen en el tiempo
Olvidar, olvidar, lo que fuiste en mi vida
Para entender que sin ti el mundo no termina

[Coro]
La esperanza no debe morir, de alegrar mí pobre corazón
Y olvidar que un día de mí, se marcho
La esperanza no debe morir, de alegrar mí pobre corazón
Y olvidarme que un día de mí, se marcho

[Puente]
Que lindo
Zacarias Ferreira

[Verso 2]
Pienso en ti tanto, tanto, aunque sé que será
Imposible volver todo atrás
Para ti es el final, para mi es el comienzo de una meta
Disolver imagen en el tiempo
Ay, olvidar, olvidar, lo que fuiste en mi vida
Para entender que sin ti el mundo no termina
You might also like[Coro]
La esperanza no debe morir, de alegrar mí pobre corazón
Y olvidar que un día de mí, se marcho
La esperanza no debe morir, de alegrar mí pobre corazón
Y olvidarme que un día de mí, se marchoEmbed"
338,https://genius.com/Maria-becerra-hasta-que-la-muerte-nos-separe-lyrics,HASTA QUE LA MUERTE NOS SEPARE by Maria Becerra,HASTA QUE LA MUERTE NOS SEPARE,['Maria Becerra'],[],"6 ContributorsTranslationsEnglishHASTA QUE LA MUERTE NOS SEPARE Lyrics[Letra de ""HASTA QUE LA MUERTE NOS SEPARE""]

[Intro]
Uh-uh
Uh-uh-uh
Uh-uh-uh, uh-uh-uh, uh

[Verso 1]
Hoy por fin ha llegado el día
Ya no hay más distancia en el calendario
Ya no existen las diferencias de horarios
Se juntarán tu boca y la mía (Tu boca y la mía)
Después de estar esperando tantos año' (Te extraño, mi amor)
Y de acostumbrarme a sentir que te extraño
Ya no habrá más distancia, ya no existirá un reloj
Y se borrarán los kilómetros entre tú y yo
Porque una vez que vea cómo aterriza tu avión
Seremos uno los do'

[Refrán]
Ahora no me dirán que estoy loca (Uh, uh-uh-uh)
Porque al fin puedo bеsarte en la boca (Uh-uh-uh)
Ya no te miro a los ojos por еl celular (Uh-uh-uh)
Todo lo que deseamos hoy se vuelve realidad

[Estribillo]
Yey, hasta que la muerte no' separe (Yeh-yey)
Hasta que la muerte no' separe (Yeh-yey)
Hasta que la muerte no' separe (Eh-eh)
Se juntarán tu boca y la mía
Hasta que la muerte no' separe (No' separe, baby)
Hasta que la muerte no' separe (Uh-ah-uh-ah)
Hasta que la muerte no' separe, yeah-yeah-yey
See Maria Becerra LiveGet tickets as low as $88You might also like[Verso 2]
A partir de hoy se juntarán nuestros camino'
Y seremo' los autore' de nuestro destino
Siento que cambiaste hasta el aire que respiro, quédate conmigo
Este amor es más profundo que to' los mares
Somos dos navegando en las dificultade'
Es tu voz que me saca de las tempestade'
Tú y yo hasta que la muerte no' separe

[Estribillo]
Hasta que la muerte no' separe (Yeh-yey)
Hasta que la muerte no' separe
Hasta que la muerte no' separe (Yeh-eh)
Se juntarán tu boca y la mía
Hasta que la muerte no' separe (No' separe, baby)
Hasta que la muerte no' separe (Uh-ah-uh-ah)
Hasta que la muerte no' separe, yeah-yeah-yey

[Refrán]
Ahora no me dirán que estoy loca (Uh, uh-uh-uh)
Porque al fin puedo besarte en la boca (Uh-uh-uh)
Ya no te miro a los ojos por el celular (Uh-uh-uh)
Todo lo que deseamos hoy se vuelve realidad

[Outro]
Ey-ey
Retumban las bocina'
La nena de Argentina
Lady, lady, lady
20221Embed"
339,https://genius.com/Aventura-si-me-dejas-muero-lyrics,Si Me Dejas Muero by Aventura,Si Me Dejas Muero,['Aventura'],[],"2 ContributorsSi Me Dejas Muero Lyrics[Letra de ""Si Me Dejas Muero""]

[Intro]
Ohh
Con amor y sentimiento para todo el mundo
Aventura
Yeah-yeah-yeah
Diomedes dímelo
Alexis, alias ""El Jeter"", dile que no se vaya, ombe

[Coro]
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto

[Verso 1]
Ya llegó el momento que yo siempre presentí
El que me plantaras y te fueras así de mí
Tú te vas, mi mami, y yo me quedo solo aquí
Y todo es mi culpa por tratarte mal a ti
Sé que te he fallado y reconozco ahora mi error
Por eso te ruego no me dejes por favor

[Coro]
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto
See Aventura LiveGet tickets as low as $40You might also like[Post-Coro]
Ay, ay, ay
Yeh-eh
Ay, ay, ay
Yeh-eh

[Interludio]
Oíga Tio Leo
Y que feeling, ¿eh?

[Coro]
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto

[Verso 2]
Ya estás decidida, dices que te vas a ir
Fueron muchos años los que a ti te hice sufrir
Te pido otro chance, no me dejes solo aquí
Porque si te vas de pena yo voy a morir
No te di el cariño que pediste, corazón
Y ahora arrepentido te suplico, dulce amor

[Coro]
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto
[Post-Coro]
Ay, ay, ay
Yeh-eh
Ay, ay, ay
Yeh-eh

[Interludio]
Yo Will, represent
Hay que [?], hay que [?], hay que [?]
El único guirero con diploma, Sammy Guira
Respeten, ombe

[Coro]
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto
No me dejes aquí solito que me muero, cariñito
Porque si tú a mí dejas el dolor no lo resisto

[Post-Coro]
Ay, ay, ay
Yeh-eh
Ay, ay, ay
Yeh-eh
[Outro]
Y ahí va Orlando y Ramón, bacanisimo
Oye Alejandro, que feeling, que feeling
Aventura
Let me find out
Para Carlito, allá en España
Oye Jasmine, oye a tu papi con los cueros
Es el chuloEmbed"
340,https://genius.com/Gusttavo-lima-a-gente-fez-amor-ao-vivo-lyrics,A Gente Fez Amor (Ao Vivo) by Gusttavo Lima,A Gente Fez Amor (Ao Vivo),['Gusttavo Lima'],[],"2 ContributorsA Gente Fez Amor (Ao Vivo) Lyrics[Letra de ""A Gente Fez Amor"" com Gusttavo Lima]

[Verso]
A gente tinha combinado
Que já tava tudo errado
Que não dava mais
Marcamos o ponto final
Mas o final é sempre igual
Você me faz voltar atrás

[Pré-Refrão]
Enche de perfume no corpo
E um sorriso que me deixa louco
Com a intenção de provocar
Como é que eu largo dela?

[Refrão]
E a gente fez amor, oh oh
Era pra terminar, quem disse que eu consigo?
E a gente fez amor, oh oh
Como se fosse o último pedido
E a gente fez amor, oh oh
Era pra terminar, quem disse que eu consigo?
E a gente fez amor, oh oh
Como se fosse o último pedido
See Gusttavo Lima LiveGet tickets as low as $22You might also like[Pós-Refrão]
Enche de perfume no corpo
E um sorriso que me deixa louco
Com a intenção de provocar
Como é que eu largo dela?

[Pré-Refrão]
Enche de perfume no corpo
E um sorriso que me deixa louco
Com a intenção de provocar
Como é que eu largo dela?

[Refrão]
E a gente fez amor, oh oh
Era pra terminar, quem disse que eu consigo?
E a gente fez amor, oh oh
Como se fosse o último pedido
E a gente fez amor, oh oh
Era pra terminar, quem disse que eu consigo?
E a gente fez amor, oh oh
Como se fosse o último pedido

[Pós-Refrão]
Enche de perfume no corpo
E um sorriso que me deixa louco
Com a intenção de provocar
E como é que eu largo dela?
[Refrão]
E a gente fez amor, oh oh
Era pra terminar, quem disse que eu consigo?
E a gente fez amor, oh oh
Como se fosse o último pedido
A gente fez amor, oh oh
Era pra terminar, quem disse que eu consigo?
E a gente fez amor, oh oh
Como se fosse o último pedido

[Pós-Refrão]
Enche de perfume no corpo
E um sorriso que me deixa louco
Com a intenção de provocar
E como é que eu largo dela?Embed"
341,https://genius.com/Nio-garcia-and-flow-la-movie-dividimos-bachata-version-lyrics,Dividimos (Bachata Version) by Nio García & Flow La Movie,Dividimos (Bachata Version),"['Nio García', 'Flow La Movie']",[],"1 ContributorDividimos (Bachata Version) Lyrics[Letra de ""Dividimos (Bachata Version)""]

[Intro]
Na-na-na-na
Na-na-na-na, eh, eh

[Pre-Coro]
¿Y quién fue el asesino que mató este amor?
Por ti no siento nada, ni frío ni calor
Todo estaba bien, pero ya está mal
Esto se acabó, solo queda olvidar
No me pidas que volvamos a intentarlo
El amor que perdimo' no quieras ya recuperarlo
Lo que se fue mejor que no vuelva
Esto se jodió, no quiera' que se resuelva

[Coro]
Dividimos, el amor murió
No fue culpa tuya, tampoco fui yo
Déjalo así
Tú por allá, yo por aquí, ey
Dividimos, el amor murió
No fue culpa tuya, tampoco fui yo
Déjalo así
Tú por allá, yo por aquí, yeah (Yeah-eh)
You might also like[Interludio]
Te miente
Bebé
Escucha lo que tengo que decir

[Verso 1]
El amor murió, saldé lo que debía
Hace rato que e' lo que mismo que no sentía
Yo no lo busqué, tú lo quisiste
El amor se fue, no lo detuviste
Esto falleció ya, se le fue la musa
Ya no nos queremo', déjate de excusa', ah
Nuestro foco ya no aluza
Tienes tu libertad como la estatua de USA, yeah

[Coro]
Dividimos, el amor murió
No fue culpa tuya, tampoco fui yo
Déjalo así
Tú por allá, yo por aquí, yo'
Dividimos, el amor murió
No fue culpa tuya, tampoco fui yo
Déjalo así
Tú por allá, yo por aquí, yeah (Yeah-eh, yeah)

[Verso 2]
Y qué loco yo
Pensaba que sin ti mi vida la iba a perder
Pero me equivoqué, yo
Qué loco yo (Qué loco yo)
Pensaba que sin ti mi vida la iba a perder
Pero me equivoqué, yo (Ey)
[Pre-Coro]
¿Y quién fue el asesino que mató este amor?
Por ti no siento nada, ni frío ni calor
Todo estaba bien, pero ya está mal
Esto se acabó, solo queda olvidar
Y no me pidas que volvamos a intentarlo
El amor que perdimo' no quieras ya recuperarlo
Lo que se fue mejor que no vuelva
Esto se jodió, no quiera' que se resuelva

[Coro]
Dividimos, el amor murió
No fue culpa tuya, tampoco fui yo
Déjalo así
Tú por allá, yo por aquí, yo'
Dividimos, el amor murió
No fue culpa tuya, tampoco fui yo
Déjalo así
Tú por allá, yo por aquí, yeah (Yeah-eh)

[Outro]
Dame la llave
Ay, dame la llaveEmbed"
342,https://genius.com/Natti-natasha-cuento-breve-lyrics,Cuento Breve by NATTI NATASHA,Cuento Breve,['NATTI NATASHA'],[],"4 ContributorsCuento Breve Lyrics[Letra de ""Cuento Breve""]

[Verso 1]
No siempre (No siempre), un simple ""Te extraño"" cambia todo
Pretendes validar tus mentira' de cualquier modo
Vete a matar las penas con alcohol
Yo estaré aquí borrando marcas de tus huellas

[Pre-Coro]
Nunca dejé de querer (Nunca dejé de querer)
Solo dejé de insistir (Solo dejé de insistir)
Si alguien te ama, no estará lejos de ti

[Coro]
Porque el amor cuando no mata, muere
Leeré mil veces nuеstro cuento breve
Las nubеs se pintan de gris y no llueve
Pasas tu vida engañando a quién puedes

[Verso 2]
Esta es la última vez que te quiero
Será la última vez que siento celos
Para respirar, amor, ya no te necesito
Se nos olvidó darle cuerda' al reloj
Después que te fuiste toda entrada se cerró
Si te hace sentir mejor, la culpa es de los do'
Crecer como persona es saber decir adiós
You might also like[Coro]
Porque el amor cuando no mata, muere
Leeré mil veces nuestro cuento breve
Las nubes se pintan de gris y no llueve
Pasas tu vida engañando a quién puedes

[Puente Instrumental]

[Pre-Coro]
Nunca dejé de querer (Nunca dejé de querer)
Solo dejé de insistir (Solo dejé de insistir)
Si alguien te ama, no estará lejos de ti

[Coro]
Porque el amor cuando no mata, muere
Leeré mil veces nuestro cuento breve
Las nubes se pintan de gris y no llueve
Pasas tu vida engañando a quién puedesEmbed"
343,https://genius.com/Wisin-and-yandel-and-prince-royce-un-ladron-lyrics,Un Ladrón by Wisin & Yandel & Prince Royce,Un Ladrón,"['Wisin', 'Yandel', 'Prince Royce']",[],"3 ContributorsUn Ladrón Lyrics[Letra de ""Un Ladrón""]

[Intro: Wisin, Yandel & Prince Royce]
W, Yandel
Woh-oh-oh
Royce

[Pre-Coro: Yandel]
Voy a buscarte, pero hoy en esta noche tengo una condición (Oh, no)
Apaga todo y si preguntan luego dices que estabas sin conexión (Woh-oh)

[Coro: Yandel & Wisin]
Como ladrón iré a tu casa por tu amor (Yeah)
Voy a robarte el corazón
Voy a robarte mil orgasmos sin temor (Tú me dice')
Sé que los guardas bajo el colchón

[Post-Coro: Yandel & Wisin]
Y si mañana me denuncia frente a un juez yo le diré que solo es por pasión, woh-oh
Mil veces a ti te robé, besé tu piel y pagaré mil años en prisión (No es sencillo estar contigo), woh-oh
Por tu amor soy un ladrón

[Verso 1: Prince Royce]
Ay, nena, hoy me atrеvo
A subirme por tu balcón, es que robartе quiero
Hacerlo hasta que salga el sol
De camino a buscarte, secuestrarte y amarrarte
Practicar Cincuenta Sombras de Grey
Voy a asfixiarte con mis besos pa' que te acuerdes de mí
Te enseñaré el camino y tú solita vuelvas a mí
Como la luna a la noche, estás adicta por mí
Prepárate pa' esta noche, eh
You might also like[Coro: Prince Royce]
Como ladrón voy a tu casa por tu amor
Voy a robarte el corazón
Voy a robarte mil orgasmos sin temor
Sé que los guardas bajo el colchón

[Post-Coro: Prince Royce & Wisin]
Y si mañana me denuncia frente a un juez yo le diré que solo es por pasión, woh-oh
Mil veces a ti te robé, besé tu piel y pagaré mil años en prisión
Por tu amor soy un ladrón
Siempre que estamo' juntos pasan muchas cosas en mi mente
Despierta' mi imaginación (Doble)

[Verso 2: Wisin]
Loco aquel día besarte y hacerte el amor (Tra)
Poder quitarte lento el babydoll (Babydoll)
Apaga el celular y entremos en calor (Concéntrate)
Estar contigo siempre es de lo mejor (¡Pa, pa!)
Estar contigo es riquísimo (¡Pa!), que parezca loquísimo (¡Pa!)
Yo quiero desnudarte y volver a probarte (Siempre)
Solo dime que sí (Sí, sí, sí), no me digas que no (Tra)
Baby, ya voy por ti, quiero ser tu ladrón (Doble)
Y darte besos y caricias por todo el cuerpo
De día y de noche te pienso (Yeah)
Si tú no estás, me pongo tenso (Tenso)
Todo suspenso (Todo suspenso)
Baby, se pone intenso (Se pone intenso)
Es solo el comienzo (Yeah), deseo inmenso (Duro)
Se quita la ropa y prende el incienso (Bebé)
Y entre el humo, todo crudo (¡Ja!)
Yo te hago lo que nadie pudo (¡Eh!)
¿Que te desee más que yo? Lo dudo (¡Na'!)
Siempre terminamos desnudos
[Coro: Yandel & Prince Royce]
Como ladrón iré a tu casa por tu amor
Voy a robarte el corazón
Voy a robarte mil orgasmos sin temor
Sé que los guardas bajo el colchón

[Post-Coro: Prince Royce & Yandel]
Y si mañana me denuncia frente a un juez yo le diré que solo es por pasión, woh-oh
Mil veces a ti te robé, besé tu piel y pagaré mil años en prisión
Por tu amor soy un ladrón

[Outro: Wisin & Yandel]
Yeah
Los líderes del movimiento con Prince Royce
Junte certero
La Gerencia
República Dominicana, Puerto Rico
Uff, en la unión está la fuerza, jajajaja
Bebé, hoy tú no llega' a tu casa (Jajajaja)
EARCANDY
Izzy Guerra
Soür Beat1Embed"
344,https://genius.com/Natti-natasha-hablando-de-mi-lyrics,Hablando de Mí by NATTI NATASHA,Hablando de Mí,['NATTI NATASHA'],[],"5 ContributorsHablando de Mí Lyrics[Letra de ""Hablando de Mí""]

[Intro]
Yeah
Mic check, mic check (Rudeboyz)
Están hablando de mí, right?
Pues déjame hablarte por aquí

[Pre-Coro]
Yo nunca te mentí, siempre he estado pa' ti
No nos dejan vivir, maldita' infelice'
Nunca te mentí, siempre he estado pa' ti
No nos dejan vivir, maldita' infelice' (Dime; ¡wuh!)

[Coro]
Sé que te están hablando de mí (De mí)
Es pura mierda lo que dicen por ahí (Yeah)
Tranquilo, papi, tú confía en mí (Sí, sí, sí)
Porque yo solo tengo ojos para ti (Para ti)
Sé que te están hablando de mí
Es pura mierda lo que dicen por ahí (Por ahí)
Tranquilo, papi, tú confía en mí (Confía en mí)
Porque yo solo tengo ojos para ti (Oh)

[Verso 1]
Confía (Ey, ey, ey)
Que hay mucha' mordía' (Eh)
Desde que me puse al día (¡Wuh, wuh!)
Ahora me odia la que antes me quería (-ía, -ía)
En fin, hipocresía
Que me vieron con aquel, diablo, mami, estás borracha ('Tás borracha; ¡wuh!)
Que estoy mandando foto' en cueros por Snapchat (Ajaja; por SnapChat)
No sé qué coño está metiendo esa muchacha (¿Qué será?)
Le duele porque no e' Natti Natasha (Rude Gyal)
You might also like[Pre-Coro]
Yo nunca te mentí, siempre he estado pa' ti
No nos dejan vivir, maldita' infelice'
Nunca te mentí, siempre he estado pa' ti
No nos dejan vivir, maldita' infelice' (Dime; ¡wuh!; Natti Nat)

[Coro]
Sé que te están hablando de mí (De mí)
Es pura mierda lo que dicen por ahí (Yeah)
Tranquilo, papi, tú confía en mí (Sí, sí, sí)
Porque yo solo tengo ojos para ti (Para ti)
Sé que te están hablando de mí
Es pura mierda lo que dicen por ahí (Por ahí)
Tranquilo, papi, tú confía en mí (Confía en mí)
Porque yo solo tengo ojos para ti

[Verso 2]
Ey, ey, pa' ti tengo dos ojo' (Blin)
Perdóname si siempre que los ves los traigo rojo'
Yo era una diabla, pero, baby, me hiciste un despojo
Hay mucho' pa' escoger, pero a ti e' el que yo escojo (A ti)
Esos que te hablan mal de mí, mándalo' pa'l carajo
El otro cel que tengo, baby, e' el del trabajo
Es que pa' conquistarte me costó trabajo
Pa' que una hija 'e puta diga que con otro viajo (Natti Nat)
[Coro]
Sé que te están hablando de mí
Es pura mierda lo que dicen por ahí (Por ahí)
Tranquilo, papi, tú confía en mí (Confía en mí)
Porque yo solo tengo ojos para ti (Para ti)
Sé que te están hablando de mí
Es pura mierda lo que dicen por ahí (Por ahí)
Tranquilo, papi, tú confía en mí (Confía en mí)
Porque yo solo tengo ojos para ti (Para ti)

[Outro]
(Sé que te están hablando de mí
Tranquilo, papi, tú confía en mí
Sé que te están hablando de mí
Tranquilo, papi, tú confía en mí)2Embed"
345,https://genius.com/Leoni-torres-idilio-lyrics,Idilio by Leoni Torres,Idilio,['Leoni Torres'],[],"3 ContributorsIdilio LyricsSolo me alienta el deseo divino de hacerte mía
Mas me destruye la incertidumbre que estoy pasando
Y es que la nieve cruel de los años mi cuerpo enfría
Y se me agota ya la paciencia por ti esperando
Y se me agota ya la paciencia por ti esperando

Que a besos yo te levante al rayar el día
Y que el idilio perdure siempre al llegar la noche
Mas cuando llegue la aurora llena de goce
Se fundan en una sola tu alma y la mía

Que a besos yo te levante al rayar el día
Y que el idilio perdure siempre al llegar la noche
Mas cuando llegue la aurora llena de goce
Se fundan en una sola tu alma y la mía
Tu alma y la mía

Que a besos yo te levante al rayar el día
Y que el idilio perdure siempre al llegar la noche
Y cuando llegue la aurora llena de goce
Se fundan en una sola tu alma y la mía
Se fundan en una sola tu alma y la mía

Soñando contigo
Queriendo que se cumpla nuestro idilio
Ay que se cumpla nuestro idilio
Y que termine la espera porque sin ti no es lo mismo
Mi vida se ha vuelto un desastre, que pena
You might also likeSoñando contigo
Queriendo que se cumpla nuestro idilio
Yo te voy a querer, tú has sido siempre mi estrella
Te llevo siempre conmigo porque tú eres la más bella

Soñando contigo
Queriendo que se cumpla nuestro idilio
Para estar contigo yo quisiera ser el aire que tú respiras
Ay no sabré como encontrar otra mujer
Porque tú eres mi vida, mi vida

Soñando contigo
Queriendo que se cumpla nuestro idilio
Con este idilio pasaría mi vida, la vida entera
Soñando voy, sonando va, este hombre que te espera
Que te espera

Soñando siempre contigo
Soñando siempre que vuelves y te quedas
Soñando siempre contigo
Queriéndote bajar la luna y las estrellas
Soñando siempre contigo
Ay qué manera de quererte, que manera
Ay qué manera de quererte, que maneraEmbed"
346,https://genius.com/Khea-and-ana-mena-como-yo-te-quiero-deluxe-lyrics,COMO YO TE QUIERO (DELUXE) by KHEA & Ana Mena,COMO YO TE QUIERO (DELUXE),"['KHEA', 'Ana Mena']",[],"3 ContributorsCOMO YO TE QUIERO (DELUXE) Lyrics[Letra de ""COMO YO TE QUIERO (DELUXE)""]

[Intro: KHEA]
Quiero pintarte el cielo de colores
Y hacer que te sientas la reina que eres
Seré tu abrazo cada vez que llores
Aunque a veces llores porque mi amor duele (Y eso a mí me hiere)

[Pre-Coro: KHEA]
Perdóname si a veces dudo (Woh)
Mis cambios de humor y mi lado inseguro
No puedo prometerte nada, pero sí te juro

[Coro: KHEA & Ana Mena]
Que si mе quieres como yo te quiеro
Por ti le doy la vuelta al mundo entero
Desayuno en la cama, siempre en un fin de semana
En mi lista tú eres lo primero
Que si me quieres como yo te quiero
Por ti le doy la vuelta al mundo entero
Sin importar opiniones, te dedico mil canciones
En mi lista tú eres lo primero (Hey, yeah)

[Verso 1: Ana Mena]
Tú resolviste mi dilema en un segundo
Rompiste mi defensa como no lo hizo ninguno
Y aunque sé que a veces hago estupideces
Con una mirada todo se resuelve
Y es más que complicidad, nadie puede entenderlo
¿Y qué más nos da? Si estamos en el cielo
A veces pelearnos es parte del juego
Ya sé lo que piensas, yo también te quiero
You might also like[Coro: KHEA & Ana Mena]
Que si me quieres como yo te quiero
Por ti le doy la vuelta al mundo entero
Desayuno en la cama, siempre en un fin de semana
En mi lista tú eres lo primero
Que si me quieres como yo te quiero
Por ti le doy la vuelta al mundo entero
Sin importar opiniones, te dedico mil canciones
En mi lista tú ere' lo primero (Ey, yeah, eh)

[Verso 2: KHEA]
Mami, tú eres esa pieza (Yah)
Que faltaba en mi rompecabezas (Wuh)
Te tengo en repeat
Eres como un hit, no te saco de mi cabeza
No importa qué diga la gente (Gente) si no saben lo que se siente
Tu cuerpo y el mío se entienden
Mami, lo de nosotros dos (Muah)
Es algo inexplicable
Solo sabe Dios (Yeah, yeah)
Cuál fue la mirada que nos conectó (Yeah)
Baby, tú eres única entre tantas, por eso me encantas

[Pre-Coro: KHEA]
Perdóname si a veces dudo (Oh)
Mis cambios de humor y mi lado inseguro
No puedo prometerte nada, pero sí te juro
[Coro: KHEA & Ana Mena]
Que si me quieres como yo te quiero
Por ti le doy la vuelta al mundo entero
Desayuno en la cama, siempre en un fin de semana
En mi lista tú eres lo primero
Que si me quieres como yo te quiero
Por ti le doy la vuelta al mundo entero
Sin importar opiniones, te dedico mil canciones
En mi lista tú ere’ lo primero

[Outro: Ana Mena & KHEA]
Ey
Yeah, yeah
Ana Mena
KHEA, yeahEmbed"
347,https://genius.com/Antony-santos-mi-pasado-de-ti-lyrics,Mi Pasado de Ti by Antony Santos (Ft. Milly Quezada),Mi Pasado de Ti,['Antony Santos'],['Milly Quezada'],"2 ContributorsMi Pasado de Ti Lyrics[Letra de ""Mi Pasado de Ti"" ft. Milly Quezada]

[Intro: Antony Santos & Milly Quezada]
Hola Milly
Mi Bachatú
""Tu Mayimbe""

[Verso 1: Antony Santos, Milly Quezada, Antony Santos & Milly Quezada]
Extraño el camino, donde cada día recorría contigo
Hacia aquel colegio donde te conocí
Yo también recuerdo, que contigo viví
Se hace tan nostálgica, esa adolescencia cuando tu novia fui
Cuanto anhelo verte de nuevo
Estrecharte en mis brazo, decir cuanto te quiero
La distancia y el tiempo pudieron
Borrar este amor grande que nos bajo del cielo
Del cielo para los dos

[Coro: Antony Santos, Milly Quezada, Antony Santos & Milly Quezada]
Ay ven
Que te extraña mi alma
Necesita mi cuerpo tanto de ti
Para poder sentir de nuevo la ilusión
De nadie me he enamorado solo de ti
No se, vivir este presente
Si vive aquí en mi mente estigmatizado si
Mi pasado de ti aquí en mi corazon
Como una mancha indeleble pero de amor
You might also like[Verso 2: Antony Santos, Milly Quezada, Antony Santos & Milly Quezada]
Tuve mil amores, tus besos en otras yo busque
Y no pude hallarlo, como tus labios sabor a miel
Cuanto anhelo verte de nuevo
Estrecharte en mis brazo, decir cuanto te quiero
La distancia y el tiempo pudieron
Borrar este amor grande que nos bajo del cielo
Del cielo para los dos

[Coro: Antony Santos, Milly Quezada, Antony Santos & Milly Quezada]
Ay ven
Que te extraña mi alma
Necesita mi cuerpo tanto de ti
Para poder sentir de nuevo la ilusión
De nadie me he enamorado solo de ti
No se, vivir este presente
Si vive aquí en mi mente estigmatizado si
Mi pasado de ti aquí en mi corazon
Como una mancha indeleble pero de amor

[Puente: Antony Santos & Milly Quezada]
Aún antes de mi muerte, sueño volver a verte
Ay ven que te extraña mi cuerpo, mi alma ven
Aún antes de mi muerte, sueño volver a verte
Besarte en la boquita como niño adolescente
Aún antes de mi muerte, sueño volver a verte
Tomarte de la mano decir que te amo, negro mío
Aún antes de mi muerte, sueño volver a verte
Para sentirte mía como en aquellos días
(Vuelve) Aún antes de mi muerte, sueño volver a verte
Es que verte de nuevo es lo que quiero y sueño
Aún antes de mi muerte, sueño volver a verte
Ven, que te extraña tu negro, yo te extraño también
Ay ven
Aún antes de mi muerte, sueño volver a verte
Aún antes de mi muerte, sueño volver a verte
Aún sueño contigo y quiero verte
Yo también chi-chiEmbed"
348,https://genius.com/Kiko-rodriguez-vagabundo-borracho-y-loco-lyrics,"Vagabundo, Borracho y Loco by Kiko Rodriguez","Vagabundo, Borracho y Loco",['Kiko Rodriguez'],[],"2 ContributorsVagabundo, Borracho y Loco Lyrics[Letra de ""Vagabundo, Borracho y Loco""]

[Intro]
Oyelo ahí, mami
Tomando otra vez, solo y triste
¡Kiko Rodríguez!

[Coro]
Que me llamen vagabundo, borracho y loco, no importa
Estoy bebiendo por esa mujer que a destrosado todo mi querer
Y se a burlado de mi corazón
No tengo amor

[Coro]
Ella se fue
Me abandonó
Y destrozó
Mi corazón

Ella se fue
Me abandonó
Y destrozó
Mi corazón

[Interludio]
Oye, Gregory López
Dimele a Hansel Miguel que siga el sentimiento otra vez
Kiko Rodriguez
You might also like[Verso 1]
Esta noche quiero beber hasta morir
Es que me duele el corazón
Por la traicion de esa mujer
Por eso tengo que tomar
No sé que hacer

[Coro]
Ella se fue
Me abandonó
Y destrozó
Mi corazón

Ella se fue
Me abandonó
Y destrozó
Mi corazón

[Interludio 2]
Que me llamen vagabundo, borracho y loco, no importa
Que destrozado es que estoy
Sólo Dios sabe la pena que llevo en mi alma
Y por eso voy a seguir tomando, y voy a seguir tomando
Requindo Loco, sigue tomando tú también
Para que la olvides
[Verso 2]
Venga mozo, traiga licor para olvidar
Es que me siento yo tan mal
Y creo que voy a morir
Es que no quiero yo creer
Que esto me esté pasando a mí
Por eso tengo que tomar para olvidar

[Coro]
Ella se fue
Me abandonó
Y destrozó
Mi corazón

Ella se fue
Me abandonó
Y destrozó
Mi corazón1Embed"
